,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ID,Input.plain,Input.tags,Input.number,Answer.WritingTexts,Approve,Reject
31,382GHPVPHSRNC5P58E31AIVEHFJ34B,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,3JC6VJ2SABJ7FTQKL06MQ2AIYNQA5N,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:16:03 PST 2017,Sun Dec 03 00:16:16 PST 2017,Wed Dec 06 00:16:16 PST 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),416,2200 N RIVER RD,[2200] [N] [RIVER] [RD],4,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE,,x
32,382GHPVPHSRNC5P58E31AIVEHFJ34B,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,3R0T90IZ1SCTO5C2MAL40URVOZPGCD,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:08:33 PST 2017,Sun Dec 03 00:08:39 PST 2017,Wed Dec 06 00:08:39 PST 2017,,,,6,100% (3/3),100% (3/3),100% (3/3),416,2200 N RIVER RD,[2200] [N] [RIVER] [RD],4,STREET_NUMBER PRE_DIRECTION  STREET_NAME STREET_TYPE,x,
33,30UZJB2POHC58OT5MJMBFA1SHBE35G,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,3OONKJ5DKCJY6D1UWT2HUJUFX0FOB0,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:05:23 PST 2017,Sun Dec 03 00:05:35 PST 2017,Wed Dec 06 00:05:35 PST 2017,,,,12,100% (3/3),100% (3/3),100% (3/3),1134,1123 351ST ST STE B,[1123] [351ST] [ST] [STE] [B],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
34,30UZJB2POHC58OT5MJMBFA1SHBE35G,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,3PMBY0YE273E9VPU84FU8D58KMV9CG,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:36:32 PST 2017,Sun Dec 03 00:36:59 PST 2017,Wed Dec 06 00:36:59 PST 2017,,,,27,0% (0/0),0% (0/0),0% (0/0),1134,1123 351ST ST STE B,[1123] [351ST] [ST] [STE] [B],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
35,30UZJB2POHC58OT5MJMBFA1SHBE35G,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,3YGXWBAF70HDCPJIR9J3R5USYUGC4M,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:13:31 PST 2017,Sun Dec 03 00:13:56 PST 2017,Wed Dec 06 00:13:56 PST 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),1134,1123 351ST ST STE B,[1123] [351ST] [ST] [STE] [B],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
36,304QEQWKZPKVZ60Q8B0RMI3CVUZ0ON,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,31JLPPHS2UUT3IXHH0NBC0W3983O3A,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:23:45 PST 2017,Sun Dec 03 00:24:41 PST 2017,Wed Dec 06 00:24:41 PST 2017,,,,56,0% (0/0),0% (0/0),0% (0/0),756,2407 TALLEY WAY,[2407] [TALLEY] [WAY],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
37,304QEQWKZPKVZ60Q8B0RMI3CVUZ0ON,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,38JBBYETQOAS9N3WN0PYHTUVJ6T4E7,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:05:19 PST 2017,Sun Dec 03 00:05:23 PST 2017,Wed Dec 06 00:05:23 PST 2017,,,,4,100% (3/3),100% (3/3),100% (3/3),756,2407 TALLEY WAY,[2407] [TALLEY] [WAY],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
38,304QEQWKZPKVZ60Q8B0RMI3CVUZ0ON,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:44 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:44 PST 2017,,,3CN4LGXD5XOQFSKNN11SOWMB1IY4YM,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:10:41 PST 2017,Sun Dec 03 00:10:45 PST 2017,Wed Dec 06 00:10:45 PST 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),756,2407 TALLEY WAY,[2407] [TALLEY] [WAY],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
39,3SA4EMRVJV2DK6CRNBD6BI825ZV0P4,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,32UTUBMZ7GWTWXARX5OVPBONTTEBVR,A19HF1LN75N8EC,Submitted,Sun Dec 03 00:38:56 PST 2017,Sun Dec 03 00:40:26 PST 2017,Wed Dec 06 00:40:26 PST 2017,,,,90,0% (0/0),0% (0/0),0% (0/0),411,1824 RD N NE UNIT 3,[1824] [RD] [N] [NE] [UNIT] [3],6,STREET_NUMBER STREET_NAME  STREET_NAME POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
40,3SA4EMRVJV2DK6CRNBD6BI825ZV0P4,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,35GCEFQ6I5O52MBOJ9YSSY37TC6Z3N,A2RT2J7TYQRAZV,Submitted,Sun Dec 03 00:34:12 PST 2017,Sun Dec 03 00:35:21 PST 2017,Wed Dec 06 00:35:21 PST 2017,,,,69,0% (0/0),0% (0/0),0% (0/0),411,1824 RD N NE UNIT 3,[1824] [RD] [N] [NE] [UNIT] [3],6,STREET_NUMBER STREET_TYPE POST_DIRECTION POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
41,3SA4EMRVJV2DK6CRNBD6BI825ZV0P4,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3JAOYWH7VI47CZJ0LH8TBWVVEV8L97,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:22:32 PST 2017,Sun Dec 03 00:23:31 PST 2017,Wed Dec 06 00:23:31 PST 2017,,,,59,0% (0/0),0% (0/0),0% (0/0),411,1824 RD N NE UNIT 3,[1824] [RD] [N] [NE] [UNIT] [3],6,STREET_NUMBER STREET_TYPE STREET_NAME POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
42,37VHPF5VYC3C868QDA4FKXFDPES8CL,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3CTOC39K37QX3Q773ZYWHLRXFGGJ7S,A1MYBMOZH043LK,Submitted,Sun Dec 03 00:38:09 PST 2017,Sun Dec 03 00:39:58 PST 2017,Wed Dec 06 00:39:58 PST 2017,,,,109,0% (0/0),0% (0/0),0% (0/0),531,1811 BAKER WAY,[1811] [BAKER] [WAY],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
43,37VHPF5VYC3C868QDA4FKXFDPES8CL,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3LUY3GC63Z0TP1A5YC3GEHD9OFLP7X,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:16:22 PST 2017,Sun Dec 03 00:16:29 PST 2017,Wed Dec 06 00:16:29 PST 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),531,1811 BAKER WAY,[1811] [BAKER] [WAY],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
44,37VHPF5VYC3C868QDA4FKXFDPES8CL,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3X3OR7WPZZ07YU0QGP2FB00KUPQL8I,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:22:25 PST 2017,Sun Dec 03 00:22:27 PST 2017,Wed Dec 06 00:22:27 PST 2017,,,,2,100% (3/3),100% (3/3),100% (3/3),531,1811 BAKER WAY,[1811] [BAKER] [WAY],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
45,3Y3CZJSZ9KTXRQE7X9N7X848NPU5RM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3B4YI393V9WCLRAPEW5L4DEGYD5SS3,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:21:07 PST 2017,Sun Dec 03 00:21:33 PST 2017,Wed Dec 06 00:21:33 PST 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),521,3660 LINDSAY RD SUITE 1M,[3660] [LINDSAY] [RD] [SUITE] [1M],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
46,3Y3CZJSZ9KTXRQE7X9N7X848NPU5RM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3L70J4KAZGM2J65D06O5OEYAB4ODAY,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:23:33 PST 2017,Sun Dec 03 00:23:38 PST 2017,Wed Dec 06 00:23:38 PST 2017,,,,5,100% (3/3),100% (3/3),100% (3/3),521,3660 LINDSAY RD SUITE 1M,[3660] [LINDSAY] [RD] [SUITE] [1M],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
47,3Y3CZJSZ9KTXRQE7X9N7X848NPU5RM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3LBXNTKX0RV2CT0PZ0BHMQQIL4I9XH,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:14:43 PST 2017,Sun Dec 03 00:15:09 PST 2017,Wed Dec 06 00:15:09 PST 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),521,3660 LINDSAY RD SUITE 1M,[3660] [LINDSAY] [RD] [SUITE] [1M],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
48,336OE47KI2KJXGA82UFQO56OSSAWVM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,36H9ULYP62UAIJMDLIW85D4ED4YFJR,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:24:47 PST 2017,Sun Dec 03 00:24:59 PST 2017,Wed Dec 06 00:24:59 PST 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),538,4055 HAMMER DR STE 103,[4055] [HAMMER] [DR] [STE] [103],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
49,336OE47KI2KJXGA82UFQO56OSSAWVM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3II4UPYCOJ7U6MCUP2LREEDFFMAQDI,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:22:58 PST 2017,Sun Dec 03 00:23:02 PST 2017,Wed Dec 06 00:23:02 PST 2017,,,,4,100% (3/3),100% (3/3),100% (3/3),538,4055 HAMMER DR STE 103,[4055] [HAMMER] [DR] [STE] [103],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
50,336OE47KI2KJXGA82UFQO56OSSAWVM,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3R6BYFZZP7CBD3R22MB9WMCTO2DFXF,A19HF1LN75N8EC,Submitted,Sun Dec 03 00:26:36 PST 2017,Sun Dec 03 00:27:53 PST 2017,Wed Dec 06 00:27:53 PST 2017,,,,77,0% (0/0),0% (0/0),0% (0/0),538,4055 HAMMER DR STE 103,[4055] [HAMMER] [DR] [STE] [103],5,STREET_NUMBER STREET_NAME STREET_TYPE  UNIT_TYPE UNIT_NUMBER,x,
51,3YO4AH2FPDKYKID6NOSVBNYCAVH0QV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,38JBBYETQOAS9N3WN0PYHTUVJ6TE4H,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:13:52 PST 2017,Sun Dec 03 00:14:04 PST 2017,Wed Dec 06 00:14:04 PST 2017,,,,12,100% (3/3),100% (3/3),100% (3/3),910,1788 3RD AVE W,[1788] [3RD] [AVE] [W],4,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION,x,
52,3YO4AH2FPDKYKID6NOSVBNYCAVH0QV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3IAEQB9FMEKZQJ8G1BKX63V13NRWDS,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:33:07 PST 2017,Sun Dec 03 00:33:16 PST 2017,Wed Dec 06 00:33:16 PST 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),910,1788 3RD AVE W,[1788] [3RD] [AVE] [W],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
53,3YO4AH2FPDKYKID6NOSVBNYCAVH0QV,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3J4Q2Z4UTY3TFSCL6XQH6220M2GQWR,A1AUVG21LFOJXF,Submitted,Sun Dec 03 00:25:14 PST 2017,Sun Dec 03 00:26:01 PST 2017,Wed Dec 06 00:26:01 PST 2017,,,,47,0% (0/0),0% (0/0),0% (0/0),910,1788 3RD AVE W,[1788] [3RD] [AVE] [W],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
54,36FQTHX3Z3R7X4AENTDOIW1KR70B3P,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3B2X28YI3WF8H7VQWXGNDJ8OC0N6BV,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:33:33 PST 2017,Sun Dec 03 00:33:57 PST 2017,Wed Dec 06 00:33:57 PST 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),12,8531 POSTMA RD STE P,[8531] [POSTMA] [RD] [STE] [P],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
55,36FQTHX3Z3R7X4AENTDOIW1KR70B3P,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3EG49X351UCFUAYR1T852GZGV3B6X4,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:37:46 PST 2017,Sun Dec 03 00:39:50 PST 2017,Wed Dec 06 00:39:50 PST 2017,,,,124,0% (0/0),0% (0/0),0% (0/0),12,8531 POSTMA RD STE P,[8531] [POSTMA] [RD] [STE] [P],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
56,36FQTHX3Z3R7X4AENTDOIW1KR70B3P,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3LS2AMNW5FQLAJ3JFBZ7P8PEJ0HQOF,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:24:27 PST 2017,Sun Dec 03 00:24:32 PST 2017,Wed Dec 06 00:24:32 PST 2017,,,,5,100% (3/3),100% (3/3),100% (3/3),12,8531 POSTMA RD STE P,[8531] [POSTMA] [RD] [STE] [P],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
57,39N6W9XWRDN44OFDS0YS91OUGLMYGY,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3D4CH1LGEATRQ75ZAQBDY4QNIEM9GP,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:10:56 PST 2017,Sun Dec 03 00:11:06 PST 2017,Wed Dec 06 00:11:06 PST 2017,,,,10,100% (3/3),100% (3/3),100% (3/3),1325,3895 MALAGA AVE,[3895] [MALAGA] [AVE],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
58,39N6W9XWRDN44OFDS0YS91OUGLMYGY,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3PXX5PX6LXY9497TMAXZTOAA8JDBAQ,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:32:57 PST 2017,Sun Dec 03 00:33:07 PST 2017,Wed Dec 06 00:33:07 PST 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),1325,3895 MALAGA AVE,[3895] [MALAGA] [AVE],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
59,39N6W9XWRDN44OFDS0YS91OUGLMYGY,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3R5F3LQFV2KUOB4A27IKG11IO32ZOI,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:39:08 PST 2017,Sun Dec 03 00:39:27 PST 2017,Wed Dec 06 00:39:27 PST 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),1325,3895 MALAGA AVE,[3895] [MALAGA] [AVE],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
60,3CO05SML7V5YWJS603HVGD8H6HJ0RW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,32N49TQG3GIODN5ZRROZU04HBBSVAF,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:26:51 PST 2017,Sun Dec 03 00:27:06 PST 2017,Wed Dec 06 00:27:06 PST 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),241,4020 34TH AVE NE,[4020] [34TH] [AVE] [NE],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
61,3CO05SML7V5YWJS603HVGD8H6HJ0RW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3L2IS5HSFAIVKRAOV5JZKKMYWBINU2,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:22:45 PST 2017,Sun Dec 03 00:24:09 PST 2017,Wed Dec 06 00:24:09 PST 2017,,,,84,0% (0/0),0% (0/0),0% (0/0),241,4020 34TH AVE NE,[4020] [34TH] [AVE] [NE],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
62,3CO05SML7V5YWJS603HVGD8H6HJ0RW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,3XCC1ODXDLBO7WVZ73GBJ3UJUN1QRO,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:24:49 PST 2017,Sun Dec 03 00:24:54 PST 2017,Wed Dec 06 00:24:54 PST 2017,,,,5,100% (3/3),100% (3/3),100% (3/3),241,4020 34TH AVE NE,[4020] [34TH] [AVE] [NE],4,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION,x,
63,3WGZLY9VCHMMDYE4D6ZQ43XVAE48DL,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:45 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:45 PST 2017,,,351SEKWQS0H3L7E2X9EAX5TA5LDDMI,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:07:34 PST 2017,Sun Dec 03 00:07:56 PST 2017,Wed Dec 06 00:07:56 PST 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),101,676 S INDUSTRIAL WAY,[676] [S] [INDUSTRIAL] [WAY],4,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE,x,
